window_index,y_now,k,horizon_s,attack_prob,progression_state,attck_phase,confidence
125,0,6,60,0.0259,NORMAL,None,Low
126,0,1,10,0.0176,NORMAL,None,Medium
126,0,2,20,0.0215,NORMAL,None,Medium
126,0,3,30,0.0212,NORMAL,None,Medium
126,0,4,40,0.0233,NORMAL,None,Low
126,0,5,50,0.0231,NORMAL,None,Low
126,0,6,60,0.0244,NORMAL,None,Low
127,0,1,10,0.0241,NORMAL,None,Medium
127,0,2,20,0.0235,NORMAL,None,Medium
127,0,3,30,0.026,NORMAL,None,Medium
127,0,4,40,0.0245,NORMAL,None,Low
127,0,5,50,0.0235,NORMAL,None,Low
127,0,6,60,0.0259,NORMAL,None,Low
128,0,1,10,0.0225,NORMAL,None,Medium
128,0,2,20,0.0224,NORMAL,None,Medium
128,0,3,30,0.0242,NORMAL,None,Medium
128,0,4,40,0.0235,NORMAL,None,Low
128,0,5,50,0.0244,NORMAL,None,Low
128,0,6,60,0.0271,NORMAL,None,Low
129,0,1,10,0.0209,NORMAL,None,Medium
129,0,2,20,0.0212,NORMAL,None,Medium
129,0,3,30,0.0219,NORMAL,None,Medium
129,0,4,40,0.0225,NORMAL,None,Low
129,0,5,50,0.0219,NORMAL,None,Low
129,0,6,60,0.0259,NORMAL,None,Low
130,0,1,10,0.0217,NORMAL,None,Medium
130,0,2,20,0.0239,NORMAL,None,Medium
130,0,3,30,0.0264,NORMAL,None,Medium
130,0,4,40,0.0248,NORMAL,None,Low
130,0,5,50,0.0233,NORMAL,None,Low
130,0,6,60,0.0257,NORMAL,None,Low
131,0,1,10,0.034,NORMAL,None,Medium
131,0,2,20,0.0267,NORMAL,None,Medium
131,0,3,30,0.0266,NORMAL,None,Medium
131,0,4,40,0.0288,NORMAL,None,Low
131,0,5,50,0.0276,NORMAL,None,Low
131,0,6,60,0.0261,NORMAL,None,Low
132,0,1,10,0.1537,NORMAL,None,Medium
132,0,2,20,0.059,NORMAL,None,Medium
132,0,3,30,0.0375,NORMAL,None,Medium
132,0,4,40,0.0294,NORMAL,None,Low
132,0,5,50,0.025,NORMAL,None,Low
132,0,6,60,0.0256,NORMAL,None,Low
133,0,1,10,0.0568,NORMAL,None,Medium
133,0,2,20,0.0335,NORMAL,None,Medium
133,0,3,30,0.0297,NORMAL,None,Medium
133,0,4,40,0.0246,NORMAL,None,Low
133,0,5,50,0.0283,NORMAL,None,Low
133,0,6,60,0.0279,NORMAL,None,Low
134,0,1,10,0.0178,NORMAL,None,Medium
134,0,2,20,0.0224,NORMAL,None,Medium
134,0,3,30,0.024,NORMAL,None,Medium
134,0,4,40,0.0228,NORMAL,None,Low
134,0,5,50,0.023,NORMAL,None,Low
134,0,6,60,0.0232,NORMAL,None,Low
135,0,1,10,0.0267,NORMAL,None,Medium
135,0,2,20,0.027,NORMAL,None,Medium
135,0,3,30,0.0247,NORMAL,None,Medium
135,0,4,40,0.029,NORMAL,None,Low
135,0,5,50,0.0304,NORMAL,None,Low
135,0,6,60,0.0291,NORMAL,None,Low
136,0,1,10,0.018,NORMAL,None,Medium
136,0,2,20,0.0246,NORMAL,None,Medium
136,0,3,30,0.0228,NORMAL,None,Medium
136,0,4,40,0.0252,NORMAL,None,Low
136,0,5,50,0.0231,NORMAL,None,Low
136,0,6,60,0.0258,NORMAL,None,Low
137,0,1,10,0.0209,NORMAL,None,Medium
137,0,2,20,0.0239,NORMAL,None,Medium
137,0,3,30,0.0217,NORMAL,None,Medium
137,0,4,40,0.0217,NORMAL,None,Low
137,0,5,50,0.024,NORMAL,None,Low
137,0,6,60,0.0248,NORMAL,None,Low
138,0,1,10,0.0183,NORMAL,None,Medium
138,0,2,20,0.0215,NORMAL,None,Medium
138,0,3,30,0.0236,NORMAL,None,Medium
138,0,4,40,0.0254,NORMAL,None,Low
138,0,5,50,0.0271,NORMAL,None,Low
138,0,6,60,0.0257,NORMAL,None,Low
139,0,1,10,0.0168,NORMAL,None,Medium
139,0,2,20,0.0213,NORMAL,None,Medium
139,0,3,30,0.0236,NORMAL,None,Medium
139,0,4,40,0.0223,NORMAL,None,Low
139,0,5,50,0.022,NORMAL,None,Low
139,0,6,60,0.0262,NORMAL,None,Low
140,0,1,10,0.0152,NORMAL,None,Medium
140,0,2,20,0.0195,NORMAL,None,Medium
140,0,3,30,0.0223,NORMAL,None,Medium
140,0,4,40,0.025,NORMAL,None,Low
140,0,5,50,0.0251,NORMAL,None,Low
140,0,6,60,0.0246,NORMAL,None,Low
141,0,1,10,0.0164,NORMAL,None,Medium
141,0,2,20,0.0226,NORMAL,None,Medium
141,0,3,30,0.0242,NORMAL,None,Medium
141,0,4,40,0.0241,NORMAL,None,Low
141,0,5,50,0.0276,NORMAL,None,Low
141,0,6,60,0.0233,NORMAL,None,Low
142,0,1,10,0.0161,NORMAL,None,Medium
142,0,2,20,0.0199,NORMAL,None,Medium
142,0,3,30,0.0229,NORMAL,None,Medium
142,0,4,40,0.0239,NORMAL,None,Low
142,0,5,50,0.0249,NORMAL,None,Low
142,0,6,60,0.0265,NORMAL,None,Low
143,0,1,10,0.0366,NORMAL,None,Medium
143,0,2,20,0.0308,NORMAL,None,Medium
143,0,3,30,0.0267,NORMAL,None,Medium
143,0,4,40,0.0278,NORMAL,None,Low
143,0,5,50,0.0281,NORMAL,None,Low
143,0,6,60,0.0252,NORMAL,None,Low
144,0,1,10,0.0254,NORMAL,None,Medium
144,0,2,20,0.028,NORMAL,None,Medium
144,0,3,30,0.0263,NORMAL,None,Medium
144,0,4,40,0.0254,NORMAL,None,Low
144,0,5,50,0.0258,NORMAL,None,Low
144,0,6,60,0.0254,NORMAL,None,Low
145,0,1,10,0.0686,NORMAL,None,Medium
145,0,2,20,0.0485,NORMAL,None,Medium
145,0,3,30,0.0346,NORMAL,None,Medium
145,0,4,40,0.0342,NORMAL,None,Low
145,0,5,50,0.0304,NORMAL,None,Low
145,0,6,60,0.0285,NORMAL,None,Low
146,0,1,10,0.2571,NORMAL,None,Medium
146,0,2,20,0.181,NORMAL,None,Medium
146,0,3,30,0.1378,NORMAL,None,Medium
146,0,4,40,0.1004,NORMAL,None,Low
146,0,5,50,0.0743,NORMAL,None,Low
146,0,6,60,0.0604,NORMAL,None,Low
147,0,1,10,0.0888,NORMAL,None,Medium
147,0,2,20,0.0505,NORMAL,None,Medium
147,0,3,30,0.0411,NORMAL,None,Medium
147,0,4,40,0.0371,NORMAL,None,Low
147,0,5,50,0.0331,NORMAL,None,Low
147,0,6,60,0.0305,NORMAL,None,Low
148,0,1,10,0.0421,NORMAL,None,Medium
148,0,2,20,0.0342,NORMAL,None,Medium
148,0,3,30,0.0296,NORMAL,None,Medium
148,0,4,40,0.025,NORMAL,None,Low
148,0,5,50,0.0248,NORMAL,None,Low
148,0,6,60,0.0213,NORMAL,None,Low
149,0,1,10,0.0266,NORMAL,None,Medium
149,0,2,20,0.0265,NORMAL,None,Medium
149,0,3,30,0.0271,NORMAL,None,Medium
149,0,4,40,0.0251,NORMAL,None,Low
149,0,5,50,0.0256,NORMAL,None,Low
149,0,6,60,0.0281,NORMAL,None,Low
270,0,1,10,0.0176,NORMAL,None,Medium
270,0,2,20,0.0213,NORMAL,None,Medium
270,0,3,30,0.0232,NORMAL,None,Medium
270,0,4,40,0.0243,NORMAL,None,Low
270,0,5,50,0.0244,NORMAL,None,Low
270,0,6,60,0.0238,NORMAL,None,Low
271,0,1,10,0.0406,NORMAL,None,Medium
271,0,2,20,0.039,NORMAL,None,Medium
271,0,3,30,0.0312,NORMAL,None,Medium
271,0,4,40,0.0303,NORMAL,None,Low
271,0,5,50,0.0315,NORMAL,None,Low
271,0,6,60,0.0301,NORMAL,None,Low
272,0,1,10,0.0776,NORMAL,None,Medium
272,0,2,20,0.0585,NORMAL,None,Medium
272,0,3,30,0.0457,NORMAL,None,Medium
272,0,4,40,0.0407,NORMAL,None,Low
272,0,5,50,0.0369,NORMAL,None,Low
272,0,6,60,0.0344,NORMAL,None,Low
273,0,1,10,0.1383,NORMAL,None,Medium
273,0,2,20,0.114,NORMAL,None,Medium
273,0,3,30,0.0833,NORMAL,None,Medium
273,0,4,40,0.0743,NORMAL,None,Low
273,0,5,50,0.0602,NORMAL,None,Low
273,0,6,60,0.0549,NORMAL,None,Low
274,0,1,10,0.1176,NORMAL,None,Medium
274,0,2,20,0.0922,NORMAL,None,Medium
274,0,3,30,0.0736,NORMAL,None,Medium
274,0,4,40,0.0587,NORMAL,None,Low
274,0,5,50,0.0439,NORMAL,None,Low
274,0,6,60,0.0416,NORMAL,None,Low
275,0,1,10,0.0465,NORMAL,None,Medium
275,0,2,20,0.0455,NORMAL,None,Medium
275,0,3,30,0.0383,NORMAL,None,Medium
275,0,4,40,0.0314,NORMAL,None,Low
275,0,5,50,0.0344,NORMAL,None,Low
275,0,6,60,0.0288,NORMAL,None,Low
276,0,1,10,0.0385,NORMAL,None,Medium
276,0,2,20,0.0332,NORMAL,None,Medium
276,0,3,30,0.031,NORMAL,None,Medium
276,0,4,40,0.03,NORMAL,None,Low
276,0,5,50,0.0311,NORMAL,None,Low
276,0,6,60,0.0264,NORMAL,None,Low
277,0,1,10,0.0326,NORMAL,None,Medium
277,0,2,20,0.0313,NORMAL,None,Medium
277,0,3,30,0.031,NORMAL,None,Medium
277,0,4,40,0.0297,NORMAL,None,Low
277,0,5,50,0.0285,NORMAL,None,Low
277,0,6,60,0.0299,NORMAL,None,Low
278,0,1,10,0.0443,NORMAL,None,Medium
278,0,2,20,0.0383,NORMAL,None,Medium
278,0,3,30,0.0364,NORMAL,None,Medium
278,0,4,40,0.0299,NORMAL,None,Low
278,0,5,50,0.0284,NORMAL,None,Low
278,0,6,60,0.0279,NORMAL,None,Low
279,0,1,10,0.0413,NORMAL,None,Medium
279,0,2,20,0.0308,NORMAL,None,Medium
279,0,3,30,0.0287,NORMAL,None,Medium
279,0,4,40,0.0274,NORMAL,None,Low
279,0,5,50,0.0288,NORMAL,None,Low
279,0,6,60,0.029,NORMAL,None,Low
280,0,1,10,0.0263,NORMAL,None,Medium
280,0,2,20,0.0287,NORMAL,None,Medium
280,0,3,30,0.0268,NORMAL,None,Medium
280,0,4,40,0.0271,NORMAL,None,Low
280,0,5,50,0.0271,NORMAL,None,Low
280,0,6,60,0.027,NORMAL,None,Low
281,0,1,10,0.0177,NORMAL,None,Medium
281,0,2,20,0.0214,NORMAL,None,Medium
281,0,3,30,0.0235,NORMAL,None,Medium
281,0,4,40,0.0241,NORMAL,None,Low
281,0,5,50,0.0234,NORMAL,None,Low
281,0,6,60,0.0233,NORMAL,None,Low
282,0,1,10,0.0213,NORMAL,None,Medium
282,0,2,20,0.0266,NORMAL,None,Medium
282,0,3,30,0.0288,NORMAL,None,Medium
282,0,4,40,0.0287,NORMAL,None,Low
282,0,5,50,0.0259,NORMAL,None,Low
282,0,6,60,0.0268,NORMAL,None,Low
283,0,1,10,0.0395,NORMAL,None,Medium
283,0,2,20,0.0346,NORMAL,None,Medium
283,0,3,30,0.0324,NORMAL,None,Medium
283,0,4,40,0.029,NORMAL,None,Low
283,0,5,50,0.0288,NORMAL,None,Low
283,0,6,60,0.0299,NORMAL,None,Low
284,0,1,10,0.0329,NORMAL,None,Medium
284,0,2,20,0.0278,NORMAL,None,Medium
284,0,3,30,0.0279,NORMAL,None,Medium
284,0,4,40,0.0272,NORMAL,None,Low
284,0,5,50,0.0279,NORMAL,None,Low
284,0,6,60,0.0285,NORMAL,None,Low
285,0,1,10,0.0381,NORMAL,None,Medium
285,0,2,20,0.0336,NORMAL,None,Medium
285,0,3,30,0.0311,NORMAL,None,Medium
285,0,4,40,0.0303,NORMAL,None,Low
285,0,5,50,0.0285,NORMAL,None,Low
285,0,6,60,0.0269,NORMAL,None,Low
286,0,1,10,0.0461,NORMAL,None,Medium
286,0,2,20,0.0422,NORMAL,None,Medium
286,0,3,30,0.0382,NORMAL,None,Medium
286,0,4,40,0.0322,NORMAL,None,Low
286,0,5,50,0.0309,NORMAL,None,Low
286,0,6,60,0.0262,NORMAL,None,Low
287,0,1,10,0.0433,NORMAL,None,Medium
287,0,2,20,0.0336,NORMAL,None,Medium
287,0,3,30,0.0336,NORMAL,None,Medium
287,0,4,40,0.0293,NORMAL,None,Low
287,0,5,50,0.0277,NORMAL,None,Low
287,0,6,60,0.0276,NORMAL,None,Low
288,0,1,10,0.0243,NORMAL,None,Medium
288,0,2,20,0.0257,NORMAL,None,Medium
288,0,3,30,0.024,NORMAL,None,Medium
288,0,4,40,0.0275,NORMAL,None,Low
288,0,5,50,0.0247,NORMAL,None,Low
288,0,6,60,0.0276,NORMAL,None,Low
289,0,1,10,0.0186,NORMAL,None,Medium
289,0,2,20,0.0243,NORMAL,None,Medium
289,0,3,30,0.0258,NORMAL,None,Medium
289,0,4,40,0.0266,NORMAL,None,Low
289,0,5,50,0.0257,NORMAL,None,Low
289,0,6,60,0.0255,NORMAL,None,Low
290,0,1,10,0.016,NORMAL,None,Medium
290,0,2,20,0.0214,NORMAL,None,Medium
290,0,3,30,0.024,NORMAL,None,Medium
290,0,4,40,0.0286,NORMAL,None,Low
290,0,5,50,0.0268,NORMAL,None,Low
290,0,6,60,0.0268,NORMAL,None,Low
291,0,1,10,0.0155,NORMAL,None,Medium
291,0,2,20,0.022,NORMAL,None,Medium
291,0,3,30,0.0241,NORMAL,None,Medium
291,0,4,40,0.0256,NORMAL,None,Low
291,0,5,50,0.0241,NORMAL,None,Low
291,0,6,60,0.0237,NORMAL,None,Low
292,0,1,10,0.0167,NORMAL,None,Medium
292,0,2,20,0.0207,NORMAL,None,Medium
292,0,3,30,0.0219,NORMAL,None,Medium
292,0,4,40,0.026,NORMAL,None,Low
292,0,5,50,0.0248,NORMAL,None,Low
292,0,6,60,0.0259,NORMAL,None,Low
293,0,1,10,0.0191,NORMAL,None,Medium
293,0,2,20,0.0229,NORMAL,None,Medium
293,0,3,30,0.0246,NORMAL,None,Medium
293,0,4,40,0.0239,NORMAL,None,Low
293,0,5,50,0.0251,NORMAL,None,Low
293,0,6,60,0.0242,NORMAL,None,Low
294,0,1,10,0.0215,NORMAL,None,Medium
294,0,2,20,0.0215,NORMAL,None,Medium
294,0,3,30,0.0245,NORMAL,None,Medium
294,0,4,40,0.0242,NORMAL,None,Low
294,0,5,50,0.0255,NORMAL,None,Low
294,0,6,60,0.0249,NORMAL,None,Low
295,0,1,10,0.017,NORMAL,None,Medium
295,0,2,20,0.0208,NORMAL,None,Medium
295,0,3,30,0.0232,NORMAL,None,Medium
295,0,4,40,0.0248,NORMAL,None,Low
295,0,5,50,0.0256,NORMAL,None,Low
295,0,6,60,0.025,NORMAL,None,Low
296,0,1,10,0.0179,NORMAL,None,Medium
296,0,2,20,0.0248,NORMAL,None,Medium
296,0,3,30,0.0241,NORMAL,None,Medium
296,0,4,40,0.0248,NORMAL,None,Low
296,0,5,50,0.0248,NORMAL,None,Low
296,0,6,60,0.0241,NORMAL,None,Low
297,0,1,10,0.0162,NORMAL,None,Medium
297,0,2,20,0.0228,NORMAL,None,Medium
297,0,3,30,0.0254,NORMAL,None,Medium
297,0,4,40,0.026,NORMAL,None,Low
297,0,5,50,0.0278,NORMAL,None,Low
297,0,6,60,0.0273,NORMAL,None,Low
298,0,1,10,0.0189,NORMAL,None,Medium
298,0,2,20,0.0256,NORMAL,None,Medium
298,0,3,30,0.0266,NORMAL,None,Medium
298,0,4,40,0.0247,NORMAL,None,Low
298,0,5,50,0.0239,NORMAL,None,Low
298,0,6,60,0.0238,NORMAL,None,Low
299,0,1,10,0.0201,NORMAL,None,Medium
299,0,2,20,0.0271,NORMAL,None,Medium
299,0,3,30,0.0247,NORMAL,None,Medium
299,0,4,40,0.0246,NORMAL,None,Low
299,0,5,50,0.0259,NORMAL,None,Low
299,0,6,60,0.0237,NORMAL,None,Low
420,1,1,10,0.9724,ACTIVE,Impact,Medium
420,1,2,20,0.965,ACTIVE,Impact,Medium
420,1,3,30,0.9579,ACTIVE,Impact,Medium
420,1,4,40,0.9582,ACTIVE,Impact,Low
420,1,5,50,0.9563,ACTIVE,Impact,Low
420,1,6,60,0.9545,ACTIVE,Impact,Low
421,1,1,10,0.974,ACTIVE,Impact,Medium
421,1,2,20,0.9632,ACTIVE,Impact,Medium
421,1,3,30,0.961,ACTIVE,Impact,Medium
421,1,4,40,0.9578,ACTIVE,Impact,Low
421,1,5,50,0.9554,ACTIVE,Impact,Low
421,1,6,60,0.955,ACTIVE,Impact,Low
422,1,1,10,0.977,ACTIVE,Impact,Medium
422,1,2,20,0.9682,ACTIVE,Impact,Medium
422,1,3,30,0.9636,ACTIVE,Impact,Medium
422,1,4,40,0.9633,ACTIVE,Impact,Low
422,1,5,50,0.9557,ACTIVE,Impact,Low
422,1,6,60,0.9566,ACTIVE,Impact,Low
423,1,1,10,0.9784,ACTIVE,Impact,Medium
423,1,2,20,0.9731,ACTIVE,Impact,Medium
423,1,3,30,0.9669,ACTIVE,Impact,Medium
423,1,4,40,0.9649,ACTIVE,Impact,Low
423,1,5,50,0.9639,ACTIVE,Impact,Low
423,1,6,60,0.9589,ACTIVE,Impact,Low
424,0,1,10,0.9104,ACTIVE,Impact,Medium
424,0,2,20,0.9176,ACTIVE,Impact,Medium
424,0,3,30,0.9244,ACTIVE,Impact,Medium
424,0,4,40,0.9259,ACTIVE,Impact,Low
424,0,5,50,0.9182,ACTIVE,Impact,Low
424,0,6,60,0.9215,ACTIVE,Impact,Low
425,0,1,10,0.9229,ACTIVE,Impact,Medium
425,0,2,20,0.9339,ACTIVE,Impact,Medium
425,0,3,30,0.9348,ACTIVE,Impact,Medium
425,0,4,40,0.9327,ACTIVE,Impact,Low
425,0,5,50,0.9297,ACTIVE,Impact,Low
425,0,6,60,0.9231,ACTIVE,Impact,Low
426,1,1,10,0.962,ACTIVE,Impact,Medium
426,1,2,20,0.9581,ACTIVE,Impact,Medium
426,1,3,30,0.9532,ACTIVE,Impact,Medium
426,1,4,40,0.9526,ACTIVE,Impact,Low
426,1,5,50,0.9509,ACTIVE,Impact,Low
426,1,6,60,0.9494,ACTIVE,Impact,Low
427,1,1,10,0.9792,ACTIVE,Impact,Medium
427,1,2,20,0.9713,ACTIVE,Impact,Medium
427,1,3,30,0.9654,ACTIVE,Impact,Medium
427,1,4,40,0.96,ACTIVE,Impact,Low
427,1,5,50,0.9545,ACTIVE,Impact,Low
427,1,6,60,0.9529,ACTIVE,Impact,Low
428,1,1,10,0.9604,ACTIVE,Impact,Medium
428,1,2,20,0.9522,ACTIVE,Impact,Medium
428,1,3,30,0.9488,ACTIVE,Impact,Medium
428,1,4,40,0.9477,ACTIVE,Impact,Low
428,1,5,50,0.9447,ACTIVE,Impact,Low
428,1,6,60,0.9418,ACTIVE,Impact,Low
429,1,1,10,0.9631,ACTIVE,Impact,Medium
429,1,2,20,0.9556,ACTIVE,Impact,Medium
429,1,3,30,0.9549,ACTIVE,Impact,Medium
429,1,4,40,0.951,ACTIVE,Impact,Low
429,1,5,50,0.9498,ACTIVE,Impact,Low
429,1,6,60,0.9472,ACTIVE,Impact,Low
430,1,1,10,0.9494,ACTIVE,Impact,Medium
430,1,2,20,0.948,ACTIVE,Impact,Medium
430,1,3,30,0.9452,ACTIVE,Impact,Medium
430,1,4,40,0.9461,ACTIVE,Impact,Low
430,1,5,50,0.9462,ACTIVE,Impact,Low
430,1,6,60,0.9432,ACTIVE,Impact,Low
431,1,1,10,0.9685,ACTIVE,Impact,Medium
431,1,2,20,0.9641,ACTIVE,Impact,Medium
431,1,3,30,0.9601,ACTIVE,Impact,Medium
431,1,4,40,0.9572,ACTIVE,Impact,Low
431,1,5,50,0.9532,ACTIVE,Impact,Low
431,1,6,60,0.9516,ACTIVE,Impact,Low
432,1,1,10,0.976,ACTIVE,Impact,Medium
432,1,2,20,0.9697,ACTIVE,Impact,Medium
432,1,3,30,0.9646,ACTIVE,Impact,Medium
432,1,4,40,0.9605,ACTIVE,Impact,Low
432,1,5,50,0.9573,ACTIVE,Impact,Low
432,1,6,60,0.954,ACTIVE,Impact,Low
433,1,1,10,0.973,ACTIVE,Impact,Medium
433,1,2,20,0.9632,ACTIVE,Impact,Medium
433,1,3,30,0.9604,ACTIVE,Impact,Medium
433,1,4,40,0.9599,ACTIVE,Impact,Low
433,1,5,50,0.9565,ACTIVE,Impact,Low
433,1,6,60,0.9571,ACTIVE,Impact,Low
434,1,1,10,0.9763,ACTIVE,Impact,Medium
434,1,2,20,0.9688,ACTIVE,Impact,Medium
434,1,3,30,0.9662,ACTIVE,Impact,Medium
434,1,4,40,0.9606,ACTIVE,Impact,Low
434,1,5,50,0.959,ACTIVE,Impact,Low
434,1,6,60,0.9566,ACTIVE,Impact,Low
435,1,1,10,0.9766,ACTIVE,Impact,Medium
435,1,2,20,0.9705,ACTIVE,Impact,Medium
435,1,3,30,0.9679,ACTIVE,Impact,Medium
435,1,4,40,0.9635,ACTIVE,Impact,Low
435,1,5,50,0.9577,ACTIVE,Impact,Low
435,1,6,60,0.9555,ACTIVE,Impact,Low
436,1,1,10,0.9739,ACTIVE,Impact,Medium
436,1,2,20,0.9644,ACTIVE,Impact,Medium
436,1,3,30,0.9614,ACTIVE,Impact,Medium
436,1,4,40,0.9584,ACTIVE,Impact,Low
436,1,5,50,0.9534,ACTIVE,Impact,Low
436,1,6,60,0.9527,ACTIVE,Impact,Low
437,1,1,10,0.9817,ACTIVE,Impact,Medium
437,1,2,20,0.9721,ACTIVE,Impact,Medium
437,1,3,30,0.9673,ACTIVE,Impact,Medium
437,1,4,40,0.9626,ACTIVE,Impact,Low
437,1,5,50,0.9579,ACTIVE,Impact,Low
437,1,6,60,0.9577,ACTIVE,Impact,Low
438,1,1,10,0.9785,ACTIVE,Impact,Medium
438,1,2,20,0.9715,ACTIVE,Impact,Medium
438,1,3,30,0.967,ACTIVE,Impact,Medium
438,1,4,40,0.9643,ACTIVE,Impact,Low
438,1,5,50,0.9618,ACTIVE,Impact,Low
438,1,6,60,0.9577,ACTIVE,Impact,Low
439,1,1,10,0.981,ACTIVE,Impact,Medium
439,1,2,20,0.9734,ACTIVE,Impact,Medium
439,1,3,30,0.9694,ACTIVE,Impact,Medium
439,1,4,40,0.9646,ACTIVE,Impact,Low
439,1,5,50,0.9621,ACTIVE,Impact,Low
439,1,6,60,0.963,ACTIVE,Impact,Low
440,1,1,10,0.9774,ACTIVE,Impact,Medium
440,1,2,20,0.9712,ACTIVE,Impact,Medium
440,1,3,30,0.9677,ACTIVE,Impact,Medium
440,1,4,40,0.9627,ACTIVE,Impact,Low
440,1,5,50,0.962,ACTIVE,Impact,Low
440,1,6,60,0.9569,ACTIVE,Impact,Low
441,1,1,10,0.9754,ACTIVE,Impact,Medium
441,1,2,20,0.9689,ACTIVE,Impact,Medium
441,1,3,30,0.964,ACTIVE,Impact,Medium
441,1,4,40,0.9586,ACTIVE,Impact,Low
441,1,5,50,0.9561,ACTIVE,Impact,Low
441,1,6,60,0.9545,ACTIVE,Impact,Low
442,1,1,10,0.9667,ACTIVE,Impact,Medium
442,1,2,20,0.9595,ACTIVE,Impact,Medium
442,1,3,30,0.9573,ACTIVE,Impact,Medium
442,1,4,40,0.9539,ACTIVE,Impact,Low
442,1,5,50,0.9486,ACTIVE,Impact,Low
442,1,6,60,0.9497,ACTIVE,Impact,Low
443,1,1,10,0.9767,ACTIVE,Impact,Medium
443,1,2,20,0.9676,ACTIVE,Impact,Medium
443,1,3,30,0.9637,ACTIVE,Impact,Medium
443,1,4,40,0.9598,ACTIVE,Impact,Low
443,1,5,50,0.9585,ACTIVE,Impact,Low
443,1,6,60,0.9575,ACTIVE,Impact,Low
444,1,1,10,0.9295,ACTIVE,Impact,Medium
444,1,2,20,0.9257,ACTIVE,Impact,Medium
444,1,3,30,0.9192,ACTIVE,Impact,Medium
444,1,4,40,0.9192,ACTIVE,Impact,Low
444,1,5,50,0.919,ACTIVE,Impact,Low
444,1,6,60,0.9215,ACTIVE,Impact,Low
445,1,1,10,0.9534,ACTIVE,Impact,Medium
445,1,2,20,0.9468,ACTIVE,Impact,Medium
445,1,3,30,0.9402,ACTIVE,Impact,Medium
445,1,4,40,0.934,ACTIVE,Impact,Low
445,1,5,50,0.9405,ACTIVE,Impact,Low
445,1,6,60,0.9357,ACTIVE,Impact,Low
446,1,1,10,0.9469,ACTIVE,Impact,Medium
446,1,2,20,0.9403,ACTIVE,Impact,Medium
446,1,3,30,0.9376,ACTIVE,Impact,Medium
446,1,4,40,0.9414,ACTIVE,Impact,Low
446,1,5,50,0.9377,ACTIVE,Impact,Low
446,1,6,60,0.9375,ACTIVE,Impact,Low
447,1,1,10,0.9242,ACTIVE,Impact,Medium
447,1,2,20,0.9295,ACTIVE,Impact,Medium
447,1,3,30,0.9276,ACTIVE,Impact,Medium
447,1,4,40,0.9272,ACTIVE,Impact,Low
447,1,5,50,0.9273,ACTIVE,Impact,Low
447,1,6,60,0.9252,ACTIVE,Impact,Low
448,1,1,10,0.9433,ACTIVE,Impact,Medium
448,1,2,20,0.9364,ACTIVE,Impact,Medium
448,1,3,30,0.9345,ACTIVE,Impact,Medium
448,1,4,40,0.9322,ACTIVE,Impact,Low
448,1,5,50,0.9319,ACTIVE,Impact,Low
448,1,6,60,0.9271,ACTIVE,Impact,Low
449,1,1,10,0.9528,ACTIVE,Impact,Medium
449,1,2,20,0.9452,ACTIVE,Impact,Medium
449,1,3,30,0.9461,ACTIVE,Impact,Medium
449,1,4,40,0.9443,ACTIVE,Impact,Low
449,1,5,50,0.9412,ACTIVE,Impact,Low
449,1,6,60,0.941,ACTIVE,Impact,Low
570,0,1,10,0.6858,PRE_ATTACK,Reconnaissance,Low
570,0,2,20,0.7246,PRE_ATTACK,Reconnaissance,Low
570,0,3,30,0.7509,PRE_ATTACK,Reconnaissance,Low
570,0,4,40,0.755,PRE_ATTACK,Reconnaissance,Low
570,0,5,50,0.7624,PRE_ATTACK,Reconnaissance,Low
570,0,6,60,0.767,PRE_ATTACK,Reconnaissance,Low
571,0,1,10,0.6657,PRE_ATTACK,Reconnaissance,Low
571,0,2,20,0.707,PRE_ATTACK,Reconnaissance,Low
571,0,3,30,0.7154,PRE_ATTACK,Reconnaissance,Low
571,0,4,40,0.7222,PRE_ATTACK,Reconnaissance,Low
571,0,5,50,0.7183,PRE_ATTACK,Reconnaissance,Low
571,0,6,60,0.72,PRE_ATTACK,Reconnaissance,Low
572,1,1,10,0.6996,PRE_ATTACK,Reconnaissance,Low
572,1,2,20,0.7302,PRE_ATTACK,Reconnaissance,Low
572,1,3,30,0.7394,PRE_ATTACK,Reconnaissance,Low
572,1,4,40,0.7423,PRE_ATTACK,Reconnaissance,Low
572,1,5,50,0.7544,PRE_ATTACK,Reconnaissance,Low
572,1,6,60,0.7529,PRE_ATTACK,Reconnaissance,Low
573,1,1,10,0.6512,PRE_ATTACK,Reconnaissance,Low
573,1,2,20,0.6615,PRE_ATTACK,Reconnaissance,Low
573,1,3,30,0.6738,PRE_ATTACK,Reconnaissance,Low
573,1,4,40,0.6755,PRE_ATTACK,Reconnaissance,Low
573,1,5,50,0.6838,PRE_ATTACK,Reconnaissance,Low
573,1,6,60,0.7013,PRE_ATTACK,Reconnaissance,Low
574,1,1,10,0.2472,NORMAL,None,Medium
574,1,2,20,0.1783,NORMAL,None,Medium
574,1,3,30,0.1385,NORMAL,None,Medium
574,1,4,40,0.1108,NORMAL,None,Low
574,1,5,50,0.0837,NORMAL,None,Low
574,1,6,60,0.0656,NORMAL,None,Low
575,1,1,10,0.1064,NORMAL,None,Medium
575,1,2,20,0.0597,NORMAL,None,Medium
575,1,3,30,0.0455,NORMAL,None,Medium
575,1,4,40,0.0348,NORMAL,None,Low
575,1,5,50,0.0318,NORMAL,None,Low
